id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type
34814184,Shared Room By Times Square near Central Park 3,262360035,Kuzey,Manhattan,Hell's Kitchen,Shared room
34815163,Glamp In a Cozy Spacious Camper Van In NYC!,262452748,Nancy,Manhattan,East Village,Entire home/apt
34815569,"Cozy apartment, new and super clean!",258651643,Marcia,Queens,Long Island City,Private room
34815717,Fantastic West Harlem Brownstone,243189296,T. Reginald,Manhattan,Harlem,Entire home/apt
34816480,MASSIVE loft in the Lower East Side,819674,Andrew,Manhattan,Chinatown,Entire home/apt
34816483,Home in Washington Height's Historic District,54415933,Laura,Manhattan,Washington Heights,Entire home/apt
34816747,Steps away from Columbia University/ Morningside P,206758177,Miguel,Manhattan,Harlem,Entire home/apt
34817032,Fantastic Midtown Elegance,94101463,Jessica,Manhattan,Midtown,Entire home/apt
34817571,Prime location - 2 Bedroom Penthouse Views,22953090,David,Manhattan,Upper East Side,Entire home/apt
34817616,5 min walk to Times Square!  Sleeps 5. Very clean.,251535441,Nick,Manhattan,Hell's Kitchen,Entire home/apt
34818201,Whole floor(2bedroom) for group in safe Area,41326856,Jeerathinan,Queens,Elmhurst,Entire home/apt
34818674,Heights VI,9130040,Candace,Brooklyn,East Flatbush,Private room
34819184,Home McDonald,156850005,Sharon,Queens,Jackson Heights,Private room
34819514,Comfortable double room with balcony(舒适双人房带阳台),257683179,H Ai,Queens,Flushing,Private room
34819702,Private Pristine Studio in Brooklyn,10700780,Rose,Brooklyn,Windsor Terrace,Entire home/apt
34822061,NYC Ocean Front Suburb,262528929,Alfonso,Bronx,Throgs Neck,Entire home/apt
34825113,Amazing 2 BDRM in Heart of SOHO/LITTLE ITALY,62745,Roberto,Manhattan,Little Italy,Entire home/apt
34830282,Clarkson Loft the gem of east Flatbush,262534951,Sandra,Brooklyn,East Flatbush,Private room
34830629,"Large, luxury, one bedroom with veranda & garden",37170601,Petros,Brooklyn,Flatlands,Entire home/apt
34830893,Sun-drenched 1 bedroom in Clinton Hill/Bed-Stuy,10273046,Irene,Brooklyn,Bedford-Stuyvesant,Entire home/apt
34832415,Gay friendly,6503950,Rob,Brooklyn,Bushwick,Private room
34833931,2BR LUXARY DUPLEX LOFT Downtown Brooklyn (4+ Days),48194192,Allen,Brooklyn,Clinton Hill,Entire home/apt
34834104,Heights II,9130040,Candace,Brooklyn,East Flatbush,Private room
34834383,High View of the River,61396454,Ash,Manhattan,Midtown,Entire home/apt
34834494,"Big Sunny Room in the heart of Greenpoint, BK",9943690,Lisha,Brooklyn,Greenpoint,Private room
34834531,Cozy 2 Bed 1 Bath- Sutton place,61396454,Ash,Manhattan,Midtown,Entire home/apt
34834620,Fully Renovated 1 Bedroom- Washer Dryer,61396454,Ash,Manhattan,Midtown,Entire home/apt
34834789,The Bulls Horn's,61396454,Ash,Manhattan,Midtown,Entire home/apt
34834869,Gorgeous 2 Bed 1 Bath - Sutton Place,61396454,Ash,Manhattan,Midtown,Entire home/apt
34834953,The Bridge View- Sutton Place,61396454,Ash,Manhattan,Midtown,Entire home/apt
34835013,Fully Renovated One Bedroom- Sutton place,61396454,Ash,Manhattan,Midtown,Entire home/apt
34835072,High End Renovated Apartment - Sutton place,61396454,Ash,Manhattan,Midtown,Entire home/apt
34835303,Renovated Sutton Place Apartment- Free Gym,61396454,Ash,Manhattan,Midtown,Entire home/apt
34835501,The River View- Sutton Place,61396454,Ash,Manhattan,Midtown,Entire home/apt
34835522,Beautiful 2 Bedrooms in upper East #5,1786901,Shai,Manhattan,Upper East Side,Entire home/apt
34835762,Central Hall Colonial with Free Parking Bus EXP NY,252051657,Anastasios,Staten Island,Prince's Bay,Entire home/apt
34836661,Become a New Yorker in Bushwick!,6605565,Samantha,Brooklyn,Bushwick,Private room
34836737,Spacious Harlem Home in Manhattan!,9486614,Roberto,Manhattan,Harlem,Entire home/apt
34837017,AMAZING 3 BEDROOM APT IN BROOKLYN NY,262469851,Jay,Brooklyn,Williamsburg,Entire home/apt
34837784,Stylish One Bedroom Apartment!!,262470176,Jason,Brooklyn,Williamsburg,Entire home/apt
34837940,SPACIOUS 3 BEDROOM APARTMENT In BROOKLYN!!,262634390,Melissa,Brooklyn,Greenpoint,Entire home/apt
34838079,Great Location in Chinatown and Little Italy,259968021,Che,Manhattan,Chinatown,Entire home/apt
34838171,"Gorgeous, stylish 3 Bedroom Apt in Greenpoint, BK",294307,Swetha,Brooklyn,Greenpoint,Entire home/apt
34838351,Stunning 2Bed/2BA + 300sqft deck by the river!,931058,Nadine,Brooklyn,Williamsburg,Entire home/apt
34839277,Cozy & Comfortable Private Room,40085320,Alaa,Brooklyn,Prospect-Lefferts Gardens,Private room
34840034,Long Island City for Dreamers,243194565,Greg,Queens,Long Island City,Private room
34840050,金城发双人房 suit2 queens size bed,255641440,Li,Queens,Flushing,Private room
34840495,Newly Renovated 5 Bed 2 Bath Spacious Apartment.,262657892,Philip,Brooklyn,Crown Heights,Entire home/apt
34840894,Modern Loft in East Williamsburg (Morgan Ave),1306620,Mia,Brooklyn,Bushwick,Entire home/apt
34841457,Charming Private Bedroom,40085320,Alaa,Brooklyn,Prospect-Lefferts Gardens,Private room
34842320,☆ ❣  Cozy 2 ideal location| private entrance ☆ ❣,259880452,Malik,Queens,Flushing,Entire home/apt
34843532,✰ RARE FIND ✰ PRIVATE PATIO ✰,229506961,Alex,Manhattan,Midtown,Entire home/apt
34843761,AMAZING TWO BDRM IN MIDTOWN MANHATTAN!!,262570325,Javier,Manhattan,Hell's Kitchen,Entire home/apt
34844071,SWEET STUDIO 4 BLOCKS FROM THE BEACH! 15min to NYC,56306339,Al,Staten Island,Midland Beach,Entire home/apt
34844175,Room with a private bathroom in modern BK building,25701819,Gorkem,Brooklyn,Bedford-Stuyvesant,Private room
34844239,❀ Bright and cozy townhouse | Ideal for families ❀,154268909,Malik,Queens,Bellerose,Entire home/apt
34844630,Beautiful apartment in Gravesend(Girls share room),261338177,Diana,Brooklyn,Gravesend,Shared room
34844773,PureVia (Girls shared room only),261338177,Diana,Brooklyn,Gravesend,Shared room
34844961,The Pineapple tree (Girls shared room only),261338177,Diana,Brooklyn,Gravesend,Shared room
34848236,My available bedroom,229450463,Frank,Bronx,Pelham Bay,Private room
34851748,X,184750740,Juice,Bronx,Morrisania,Shared room
34853099,Private Roof with Great View of NYC,67046604,Jackie,Brooklyn,Park Slope,Private room
34855302,West Village GEM on Charles St!,262767899,Paola,Manhattan,West Village,Entire home/apt
34856733,Large spacious room,20110967,Maria,Manhattan,Inwood,Private room
34857004,Sunny 1BR in the Heart of the Lower East Side,13738322,Gordy,Manhattan,Lower East Side,Entire home/apt
34857809,Artistic Studio on the Upper East Side,69433846,Isabelle,Manhattan,Upper East Side,Entire home/apt
34858021,Entire sunlit Little Italy apartment,136025561,Alexandra,Manhattan,Little Italy,Entire home/apt
34858480,"Beautiful 1BR, water view next to Madison Square",23046080,Zyad,Manhattan,Chelsea,Entire home/apt
34858641,"Minimalist, Designer Apt Flooded with Sun & Views",26023166,Tiffany,Brooklyn,Clinton Hill,Entire home/apt
34858865,"Private home next to beach,transport,parking",32162495,Mostafa,Staten Island,Eltingville,Entire home/apt
34859742,Elegant 2 Bed.-10 min to Manhattan,10513282,Daniel,Queens,Ditmars Steinway,Entire home/apt
34859794,Beautiful Luxury Brownstone Apt in Brooklyn,36082598,Genevieve,Brooklyn,Bedford-Stuyvesant,Entire home/apt
34859801,Enjoy NY under the lights of the Empire State.,45433836,Michelle,Manhattan,Chelsea,Entire home/apt
34859949,Amazing Townhouse Experience with Private Garden,262800168,Jennifer,Manhattan,Midtown,Entire home/apt
34860021,"Spacious sunny 1 bedroom, steps away from subway",262803937,Roddison,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt
34860207,Spacious 2 Bedroom - Quiet and Easily Accessible,90463984,Isabelle,Queens,Richmond Hill,Entire home/apt
34860502,Sunny bedroom in Brooklyn,73869612,Rebecca,Brooklyn,Crown Heights,Private room
34860549,1 room for a cozy night or 2,209915988,Ashley,Bronx,Unionport,Private room
34861069,Hideaway in Morning-side Heights,18682781,Dimitri,Manhattan,Harlem,Private room
34862591,Spacey Bushwick Loft! Perfect location! Big Room!,2201963,Violeta,Brooklyn,Williamsburg,Private room
34862827,Exceptional Upper West Side Oasis,4185618,Michael,Manhattan,Upper West Side,Entire home/apt
34863318,Private room: One Cherry,25867795,Vin,Brooklyn,Sunset Park,Private room
34863999,New Hotel-Like Private Room KING Bed 25 min NYC,48684597,David,Queens,Maspeth,Private room
34864348,阳台大双人房 (queens size room with balcony ),255641440,Li,Queens,Flushing,Private room
34864369,dumbo gem with garden sleeps 3.,121080979,Jason,Brooklyn,DUMBO,Private room
34865230,Cool studio in Brooklyn Heights,3415882,Matthew,Brooklyn,Brooklyn Heights,Entire home/apt
34865775,Lovely LES apartment,137949496,Dolev,Manhattan,Lower East Side,Entire home/apt
34866413,Cozy and convenient studio in Chelsea,61882349,Janet,Manhattan,Chelsea,Entire home/apt
34866447,Newly Renovated 4 Bed 2 Bath Spacious Apartment,262657892,Philip,Brooklyn,Crown Heights,Entire home/apt
34866647,COSY KINGDOM IN UPTOWN,257839699,Mauricio,Manhattan,Washington Heights,Private room
34866682,New 9 Bed 4 Full Bath 3000 SF Spacious Apartment,262657892,Philip,Brooklyn,Crown Heights,Entire home/apt
34866737,amazing 3 BR 1 Bath in Hanover sq.,115771987,Yuki,Manhattan,Financial District,Entire home/apt
34866786,Amazing 2 Bed 2 Bath with Gym in the UWS #6104,116305897,Laura,Manhattan,Upper West Side,Entire home/apt
34866897,Bedroom + Private Bath + Backyard in Bedstuy,20086738,Kristin Page,Brooklyn,Bedford-Stuyvesant,Private room
34867034,“Epic” The highest apartment in New York,184506477,Ieong,Manhattan,Chelsea,Entire home/apt
34867106,Light filled room in Bushwick for the summer!,10430261,Britta,Brooklyn,Bushwick,Private room
34867166,Gorgeous 1 bedroom apt in Williamsburg Brooklyn,108079367,Alex,Brooklyn,Williamsburg,Entire home/apt
34867398,Sunset Park Rustic Bed Room for 2 W/AC,38119047,Wu,Brooklyn,Sunset Park,Private room
34867574,Grand Central/United Nations-New 2Beds2Baths,25157246,Cindy,Manhattan,Midtown,Entire home/apt
34868182,➖PRIVATE ROOFTOP ➖ LUXURY LIVING IN NEW YORK CITY!,229498124,Rajeev,Manhattan,Midtown,Entire home/apt
34868325,Airbnb on the Bruckner in the Bronx.,34655986,Curtis,Bronx,Port Morris,Entire home/apt
34868859,Spectacular 2 bed 2 bath with W/D in the APT #6117,35098529,David,Manhattan,Kips Bay,Entire home/apt
34868954,3 Bedroom Williamsburg Duplex 15 min to Manhattan!,262883761,Bill,Brooklyn,Williamsburg,Entire home/apt
34869169,1 Super Cozy Bedroom in Downtown Manhattan,25794110,Zeeshan,Manhattan,Civic Center,Private room
34869197,Chic Sunlit Williamsburg Apartment w/Private Patio,262884890,Cam,Brooklyn,Williamsburg,Entire home/apt
34869203,Sunset House,107234799,睿,Brooklyn,Sunset Park,Private room
34869328,Whole house next to 2/5 trains- 30min to Manhattan,293911,Sergios & Fani,Brooklyn,East Flatbush,Entire home/apt
34870313,Upper East Side Spacious STUDIO,2374185,Amapola,Manhattan,Upper East Side,Entire home/apt
34870382,2 bedroom apt in Wburg near Grand St,49906311,Selina,Brooklyn,Williamsburg,Entire home/apt
34870577,Happy Home 3,158178970,Raquel,Staten Island,Randall Manor,Shared room
34871854,Most wonderful 2 BR Apartment in Lower Manhattan,261898854,Layla,Manhattan,East Village,Entire home/apt
34885475,Your Hide-A-Way in New York City-Times Square,259087876,Dennis,Manhattan,Theater District,Private room
34885877,Private Master Bedroom with Private Bathroom,262804930,John,Brooklyn,Prospect-Lefferts Gardens,Private room
34886804,Entire 1 bedroom Suite All yours!!,43252773,Karim,Manhattan,Harlem,Entire home/apt
34887720,Gorgeous 4  Bedroom 4 Bath Apt at West Village,132777237,Hannah,Manhattan,West Village,Entire home/apt
34888503,Charming town of Tottenville right outside NYC,962249,Dora,Staten Island,Tottenville,Entire home/apt
34889154,HUGE 3 BEDROOMS IN BEST PART OF BROOKLYN!!,262435950,Miguel Angel,Brooklyn,Bushwick,Entire home/apt
34890465,Magical Duplex in the Heart of Manhattan!,262990767,Alfonso,Manhattan,Midtown,Entire home/apt
34890712,Bushwick Enclave with Backyard - ByCrochet,192890383,Evan,Brooklyn,Bushwick,Private room
34892732,Affordable 2 bedroom in hell's kitchen,42222090,Kita,Manhattan,Hell's Kitchen,Entire home/apt
34893564,Gramercy Park Studio Apartment (Max 2 people),226519844,Lidiya,Manhattan,Gramercy,Entire home/apt
34894405,Luxurious apartment by Columbus square,105634248,Joe,Manhattan,Upper West Side,Entire home/apt
34894549,PentHouse In FiDi,263013038,Rohan,Manhattan,Financial District,Private room
34894797,Upper Eastside Brownstone on E89th,263007016,Ed,Manhattan,Upper East Side,Private room
34894939,Beautiful Bedroom in Bushwick,221645033,Afrah,Brooklyn,Bushwick,Private room
34894968,Cosy two-bedroom Prospect Park Apartment,263013451,Julia,Brooklyn,Flatbush,Entire home/apt
34895344,"West 55th street, Lux 1bd Serviced Apartment",22541573,Ken,Manhattan,Hell's Kitchen,Entire home/apt
34895399,Luxury 2 Beds in Midtown with Amazing Views #6111,129589071,Laure,Manhattan,Murray Hill,Entire home/apt
34895585,Amazing apartment by Columbus square,105634248,Joe,Manhattan,Upper West Side,Entire home/apt
34895693,Gem of east Flatbush,262534951,Sandra,Brooklyn,East Flatbush,Private room
34896039,Gorgeous apartment by Columbus square,105634248,Joe,Manhattan,Upper West Side,Entire home/apt
34896977,Home away from Home.,261995854,Indira,Queens,Richmond Hill,Entire home/apt
34898461,Amazing midtown apartment near Times square,105626720,Bosi,Manhattan,Theater District,Entire home/apt
34898663,Summer stay in Brooklyn,7028001,Pat,Brooklyn,Bedford-Stuyvesant,Private room
34899120,Gorgeous midtown apartment near Times square,105626720,Bosi,Manhattan,Hell's Kitchen,Entire home/apt
34899507,Cozy Studio Apartment on the Upper East Side,133449862,Stella,Manhattan,Upper East Side,Entire home/apt
34899759,"Luxury High Rise, Water Front View with Balcony",73678055,Yoon,Brooklyn,Williamsburg,Entire home/apt
34900746,Oriana - Luxury High Rise,253361623,Shradha,Manhattan,Midtown,Shared room
34900957,Awesome midtown apartment near Times square,105626720,Bosi,Manhattan,Hell's Kitchen,Entire home/apt
34901323,Incredible Industrial Loft 1BR in Williamsburg,238328671,Brady,Brooklyn,Williamsburg,Entire home/apt
34901699,R1 Private Queen Room  LGA JFK Manhattan 15 min!,263053182,Fmny,Queens,Rego Park,Private room
34902183,Calming & Bright 1 BR Apt in Upper West Side,263054681,Carmen,Manhattan,Harlem,Entire home/apt
34902713,Cozy Lenox Hill Studio,68398714,Farah,Manhattan,Upper East Side,Entire home/apt
34903478,Roomy & Spacious Modern  Bedroom near J train,5680111,Timothy,Brooklyn,Bushwick,Private room
34903658,"""Treehouse"" in the East Village with Private Patio",80573606,Alex,Manhattan,East Village,Entire home/apt
34903861,"Get up and Go, Small comfy Studio in the Bronx",126614438,Jada,Bronx,Westchester Square,Entire home/apt
34904143,R2 Private Queen Room  LGA JFK Manhattan 15 min!,263053182,Fmny,Queens,Rego Park,Private room
34904836,Ft. Greene Loft,4267864,Heidi,Brooklyn,Fort Greene,Entire home/apt
34905447,R3 Private Queen Room  LGA JFK Manhattan 15 min!,263053182,Fmny,Queens,Rego Park,Private room
34905935,Gorgeous Chelsea apartment,47431634,Hellen,Manhattan,Chelsea,Shared room
34906695,Brooklyn's Finest,47399487,Malik,Brooklyn,Flatbush,Entire home/apt
34907049,"Cozy Private Bedroom in Brownstone, Bed-Stuy",75034279,Irina,Brooklyn,Bedford-Stuyvesant,Private room
34907095,Gorgeous Apartment in a Historic Brownstone,13874881,Marina,Brooklyn,Crown Heights,Entire home/apt
34907354,You can find everything in the neighborhood.,246351353,Erica,Brooklyn,Prospect-Lefferts Gardens,Private room
34907385,Cozy Home Away from Home,263090455,Ny,Queens,Bellerose,Private room
34907479,Home in Harlem,26597048,M. Elizabeth,Manhattan,Harlem,Entire home/apt
34907584,Nice 1 Bedroom in Washington Heights,232410,Lynne,Manhattan,Washington Heights,Entire home/apt
34908120,Comfy room close to M train. 18mins to Manhattan,66959637,Carmen,Queens,Ridgewood,Private room
34908245,Cute and Modern Luxury Apartment in Times Square,263084604,Marissa,Manhattan,Hell's Kitchen,Entire home/apt
34908806,Large one bedroom in the heart of Williamsburg,558101,Ailee,Brooklyn,Williamsburg,Entire home/apt
34908810,"Spacious, modern, clean, rooftop, near all subways",9880282,Duncan,Brooklyn,Boerum Hill,Entire home/apt
34909035,"Gorgeous 2bed 2bath on 26flr, 10m from Time Square",10174929,Supin,Queens,Long Island City,Entire home/apt
34909275,Sunny Room in Williamsburg Loft,3383356,Bernadette,Brooklyn,Williamsburg,Private room
34909594,Spacious Brooklyn Apt with Garden Oasis - Gowanus,8092286,Sharmila,Brooklyn,Gowanus,Entire home/apt
34910158,Spacious Private Studio- 15 min ride to Manhattan!,2492400,Fernando,Queens,Sunnyside,Entire home/apt
34910222,SUPER COZY APARTMENT IN HEART OF SOHO!!!,43810674,Olimpia,Manhattan,Greenwich Village,Entire home/apt
34910439,AMAZING TWO BEDROOMS IN BEST PART OF SoHo!!,43810674,Olimpia,Manhattan,SoHo,Entire home/apt
34910477,Spacious 2BR duplex in charming brownstone,263113162,Andrew,Manhattan,Harlem,Entire home/apt
34911014,Great apartment minutes away from Times square,105626720,Bosi,Manhattan,Hell's Kitchen,Entire home/apt
34911913,River View Studio!,263122683,Andrea,Brooklyn,Williamsburg,Entire home/apt
34912300,Beautiful Large Room in Uptown Manhattan,141169081,Michael,Manhattan,Washington Heights,Private room
34912334,Sunny Private 1BR Suite w/Kitchen/Bath @A/C Lines,81325020,Matt & Crutch,Brooklyn,Bedford-Stuyvesant,Entire home/apt
34914606,Cozy Sunset Park Private Bed Room for 2 w/AC,38119047,Wu,Brooklyn,Sunset Park,Private room
34915860,Times Square 3BR Loft! Amazing Location!,256496159,Aleksey,Manhattan,Hell's Kitchen,Entire home/apt
34922682,"Massive & Convenient 2  Bedroom, 1.5 bath Central",244030009,Ben,Manhattan,Midtown,Entire home/apt
34926055,New Studio in the UES with Gym and Pool #6126,130270076,Keren,Manhattan,East Harlem,Entire home/apt
